transaction_id,customer_id,purchase_datetime,product_id,quantity,price,channel,promo_flag,amount
2365,679,2024-05-01 08:00:00,29,1,10.29,store,0,10.29
2366,584,2024-09-26 06:00:00,117,1,37.21,app,0,37.21
2367,4,2024-12-05 19:00:00,167,3,10.64,web,0,31.92
2368,612,2024-09-30 14:00:00,175,1,35.61,app,1,35.61
2369,982,2024-07-11 12:00:00,132,1,109.62,store,0,109.62
2370,571,2024-02-13 15:00:00,58,1,38.29,store,0,38.29
2371,169,2024-10-17 21:00:00,44,2,35.95,store,0,71.9
2372,595,2024-11-30 06:00:00,182,1,113.52,app,0,113.52
2373,864,2024-02-11 22:00:00,167,1,11.57,web,0,11.57
2374,933,2024-05-12 14:00:00,150,1,10.01,app,0,10.01
2375,395,2024-04-05 09:00:00,88,1,12.73,store,0,12.73
2376,515,2024-05-21 01:00:00,134,3,12.69,web,0,38.07
2377,738,2024-05-18 13:00:00,86,1,11.57,store,0,11.57
2378,981,2024-08-28 00:00:00,183,1,56.54,app,0,56.54
2379,949,2024-04-16 03:00:00,35,1,11.57,store,1,11.57
2380,509,2024-05-01 00:00:00,59,1,33.74,web,0,33.74
2381,845,2024-12-13 10:00:00,44,1,11.24,store,0,11.24
2382,124,2024-03-20 12:00:00,153,1,24.04,store,0,24.04
2383,503,2024-11-18 11:00:00,81,1,11.48,app,0,11.48
2384,467,2024-02-26 01:00:00,191,1,20.58,app,0,20.58
2385,978,2024-01-04 22:00:00,119,2,35.84,web,0,71.68
2386,921,2024-12-02 21:00:00,125,3,52.63,web,0,157.89000000000001
2387,863,2024-11-30 12:00:00,199,1,126.14,app,0,126.14
2388,43,2024-12-26 03:00:00,82,1,36.88,app,0,36.88
2389,568,2024-06-19 23:00:00,138,1,33.55,store,0,33.55
2390,716,2024-08-22 16:00:00,123,1,12.25,store,0,12.25
2391,610,2024-05-23 01:00:00,64,1,11.65,store,1,11.65
2392,881,2024-05-04 10:00:00,192,2,34.9,web,0,69.8
2393,496,2024-12-27 15:00:00,121,1,35.97,app,1,35.97
2394,576,2024-03-05 13:00:00,133,1,52.23,web,0,52.23
2395,225,2024-04-15 21:00:00,104,1,23.64,app,0,23.64
2396,560,2024-05-18 11:00:00,19,1,38.34,store,0,38.34
2397,115,2024-12-17 15:00:00,63,2,55.61,app,0,111.22
2398,735,2024-04-02 04:00:00,12,2,12.4,app,0,24.8
2399,596,2024-10-11 11:00:00,133,1,34.15,web,0,34.15
2400,298,2024-03-19 17:00:00,196,1,31.78,store,0,31.78
2401,89,2024-07-21 17:00:00,59,2,63.12,web,0,126.24
2402,198,2024-08-30 10:00:00,101,1,119.02,app,1,119.02
2403,621,2024-08-20 14:00:00,39,1,115.85,web,0,115.85
2404,924,2024-03-17 17:00:00,59,1,116.93,store,0,116.93
2405,394,2024-10-10 01:00:00,106,3,35.83,app,0,107.49
2406,619,2024-05-10 22:00:00,46,1,22.99,app,0,22.99
2407,649,2024-06-11 16:00:00,189,3,50.64,app,0,151.92000000000002
2408,542,2024-06-05 06:00:00,118,1,54.65,app,0,54.65
2409,577,2024-12-02 03:00:00,188,1,58.05,web,0,58.05
2410,648,2024-07-16 19:00:00,137,1,111.19,web,0,111.19
2411,529,2024-02-23 15:00:00,182,1,37.36,web,0,37.36
2412,728,2024-05-05 01:00:00,28,1,102.35,app,0,102.35
2413,644,2024-12-11 14:00:00,132,1,37.55,web,0,37.55
2414,823,2024-10-10 04:00:00,117,1,12.57,web,0,12.57
2415,335,2024-01-14 13:00:00,193,1,11.13,web,0,11.13
2416,816,2024-10-31 01:00:00,145,1,10.35,store,0,10.35
2417,838,2024-04-12 05:00:00,63,2,22.36,web,0,44.72
2418,58,2024-06-03 22:00:00,103,1,30.63,store,0,30.63
2419,450,2024-12-05 14:00:00,171,1,64.82,web,0,64.82
2420,899,2024-04-21 04:00:00,74,1,21.52,web,0,21.52
2421,96,2024-01-31 21:00:00,98,1,59.93,web,0,59.93
2422,565,2024-01-28 12:00:00,18,1,34.04,app,0,34.04
2423,406,2024-10-27 02:00:00,189,1,124.62,store,0,124.62
2424,96,2024-12-17 10:00:00,35,1,128.73,store,0,128.73
2425,631,2024-04-07 15:00:00,26,2,25.55,store,0,51.1
2426,472,2024-05-10 05:00:00,86,1,10.85,store,0,10.85
2427,216,2024-05-03 08:00:00,162,1,34.03,store,0,34.03
2428,918,2024-03-08 13:00:00,193,1,52.02,store,0,52.02
2429,207,2024-12-17 13:00:00,71,1,118.81,web,0,118.81
2430,908,2024-09-27 16:00:00,183,2,31.82,store,0,63.64
2431,388,2024-09-11 14:00:00,194,1,106.7,app,0,106.7
2432,863,2024-12-04 18:00:00,59,1,25.62,store,0,25.62
2433,767,2024-09-03 13:00:00,124,1,21.18,app,0,21.18
2434,592,2024-07-24 20:00:00,173,1,21.04,app,0,21.04
2435,557,2024-07-17 00:00:00,156,1,20.19,app,0,20.19
2436,436,2024-08-29 14:00:00,161,1,36.11,app,0,36.11
2437,396,2024-01-31 09:00:00,185,1,10.9,app,0,10.9
2438,673,2024-09-16 06:00:00,166,1,24.02,store,0,24.02
2439,470,2024-09-29 12:00:00,97,1,54.99,app,1,54.99
2440,996,2024-01-05 04:00:00,94,1,25.01,web,0,25.01
2441,589,2024-06-23 16:00:00,134,2,23.26,store,1,46.52
2442,361,2024-03-09 06:00:00,32,1,106.2,store,0,106.2
2443,513,2024-06-30 13:00:00,8,1,59.71,app,0,59.71
2444,873,2024-12-17 01:00:00,168,1,127.99,store,0,127.99
2445,120,2024-07-08 11:00:00,11,1,30.1,web,1,30.1
2446,814,2024-11-05 19:00:00,62,1,34.99,web,0,34.99
2447,93,2024-04-25 11:00:00,37,1,116.19,web,0,116.19
2448,969,2024-10-24 09:00:00,185,3,61.71,app,0,185.13
2449,485,2024-03-17 02:00:00,17,3,38.66,app,1,115.97999999999999
2450,599,2024-02-09 17:00:00,66,1,33.01,web,0,33.01
2451,109,2024-04-01 10:00:00,179,1,56.84,app,0,56.84
2452,468,2024-06-18 18:00:00,73,1,25.41,store,0,25.41
2453,618,2024-04-03 02:00:00,180,1,106.68,web,0,106.68
2454,358,2024-09-08 06:00:00,80,1,58.45,store,0,58.45
2455,30,2024-12-24 15:00:00,150,3,12.09,web,0,36.269999999999996
2456,21,2024-02-06 21:00:00,60,1,31.01,app,1,31.01
2457,988,2024-09-01 02:00:00,147,1,34.1,app,0,34.1
2458,603,2024-03-12 12:00:00,199,2,60.45,web,0,120.9
2459,852,2024-05-17 18:00:00,127,3,10.46,app,0,31.380000000000003
2460,163,2024-11-02 04:00:00,171,1,33.9,store,0,33.9
2461,6,2024-11-28 15:00:00,147,1,35.64,app,0,35.64
2462,486,2024-09-14 18:00:00,143,1,53.32,app,1,53.32
2463,971,2024-05-15 21:00:00,149,1,31.77,web,0,31.77
2464,839,2024-03-09 15:00:00,114,1,20.16,app,0,20.16
2465,658,2024-08-24 11:00:00,21,1,11.54,web,0,11.54
2466,570,2024-09-13 12:00:00,7,1,11.87,store,0,11.87
2467,259,2024-06-26 03:00:00,156,1,33.19,web,0,33.19
2468,542,2024-11-17 07:00:00,62,3,30.7,store,0,92.1
2469,194,2024-12-28 07:00:00,161,1,36.33,store,0,36.33
2470,525,2024-09-03 21:00:00,74,1,35.01,web,0,35.01
2471,30,2024-01-30 06:00:00,39,1,21.53,web,0,21.53
2472,89,2024-09-11 21:00:00,181,1,24.4,store,0,24.4
2473,474,2024-04-05 10:00:00,68,1,12.51,app,0,12.51
2474,663,2024-11-12 14:00:00,91,1,11.03,store,0,11.03
2475,929,2024-10-24 01:00:00,7,1,31.64,web,0,31.64
2476,777,2024-12-26 05:00:00,84,1,54.0,app,0,54.0
2477,366,2024-10-09 19:00:00,50,1,23.69,app,0,23.69
2478,308,2024-06-07 04:00:00,113,2,23.61,app,0,47.22
2479,636,2024-01-15 11:00:00,163,1,101.79,app,0,101.79
2480,459,2024-02-07 00:00:00,44,1,117.86,store,0,117.86
2481,1,2024-03-02 22:00:00,54,1,52.2,store,0,52.2
2482,701,2024-02-28 10:00:00,55,1,23.02,app,0,23.02
2483,993,2024-12-25 10:00:00,23,1,21.14,web,1,21.14
2484,620,2024-12-16 05:00:00,106,1,107.9,web,0,107.9
2485,633,2024-04-08 05:00:00,69,1,12.06,app,0,12.06
2486,564,2024-09-21 02:00:00,186,1,24.69,web,0,24.69
2487,99,2024-03-21 12:00:00,48,1,24.91,store,0,24.91
2488,6,2024-08-09 20:00:00,194,1,30.68,web,1,30.68
2489,290,2024-10-19 09:00:00,132,1,21.95,store,0,21.95
2490,658,2024-10-16 00:00:00,16,1,128.97,store,0,128.97
2491,454,2024-08-04 09:00:00,20,1,123.16,app,0,123.16
2492,689,2024-09-21 13:00:00,112,1,61.76,app,0,61.76
2493,657,2024-03-23 07:00:00,98,1,60.56,store,0,60.56
2494,63,2024-03-29 02:00:00,108,2,57.07,web,0,114.14
2495,483,2024-04-28 08:00:00,183,1,34.77,web,0,34.77
2496,860,2024-03-14 17:00:00,38,2,10.95,app,0,21.9
2497,253,2024-04-17 04:00:00,90,1,21.67,app,1,21.67
2498,476,2024-04-05 18:00:00,184,1,38.41,web,0,38.41
2499,786,2024-05-19 08:00:00,151,1,24.68,app,0,24.68
2500,24,2024-03-01 22:00:00,186,1,11.25,store,0,11.25
2501,897,2024-12-06 20:00:00,121,1,20.87,web,0,20.87
2502,212,2024-07-30 07:00:00,19,1,100.57,app,0,100.57
2503,445,2024-11-07 09:00:00,35,1,115.66,store,0,115.66
2504,718,2024-02-21 20:00:00,84,1,38.03,app,0,38.03
2505,289,2024-11-24 02:00:00,40,1,12.55,app,1,12.55
2506,272,2024-05-15 22:00:00,102,1,53.99,store,0,53.99
2507,722,2024-01-23 10:00:00,114,1,107.22,app,1,107.22
2508,878,2024-07-03 06:00:00,44,1,23.03,web,0,23.03
2509,216,2024-09-04 15:00:00,178,1,60.05,app,0,60.05
2510,141,2024-10-31 17:00:00,84,1,20.29,app,0,20.29
2511,828,2024-11-25 14:00:00,95,1,25.73,app,0,25.73
2512,681,2024-02-29 16:00:00,33,1,63.43,store,1,63.43
2513,41,2024-07-26 12:00:00,166,1,30.8,app,0,30.8
2514,133,2024-04-06 04:00:00,66,1,23.17,store,0,23.17
2515,117,2024-09-23 20:00:00,57,1,34.75,app,0,34.75
2516,280,2024-11-19 19:00:00,119,1,63.48,web,0,63.48
2517,595,2024-10-06 03:00:00,163,1,10.33,app,0,10.33
2518,462,2024-09-22 09:00:00,99,1,12.19,app,0,12.19
2519,213,2024-05-22 04:00:00,135,1,52.45,store,1,52.45
2520,112,2024-01-13 16:00:00,5,1,114.93,store,0,114.93
2521,476,2024-03-08 15:00:00,183,2,61.65,store,0,123.3
2522,593,2024-03-01 17:00:00,57,1,11.17,web,0,11.17
2523,12,2024-01-11 12:00:00,89,1,11.08,web,0,11.08
2524,255,2024-03-07 12:00:00,48,1,38.56,app,0,38.56
2525,234,2024-07-20 04:00:00,108,3,34.21,app,0,102.63
2526,58,2024-10-19 15:00:00,165,1,113.86,web,0,113.86
2527,786,2024-05-17 11:00:00,112,2,32.51,app,0,65.02
2528,162,2024-05-09 11:00:00,48,1,60.8,app,1,60.8
2529,341,2024-07-17 15:00:00,96,1,21.42,app,1,21.42
2530,422,2024-06-14 03:00:00,99,1,21.2,app,1,21.2
2531,321,2024-12-03 14:00:00,185,2,115.19,store,0,230.38
2532,916,2024-06-01 09:00:00,80,1,103.46,web,0,103.46
2533,899,2024-11-21 10:00:00,45,1,22.84,web,0,22.84
2534,879,2024-07-28 14:00:00,168,3,62.79,web,0,188.37
2535,729,2024-07-20 13:00:00,102,1,58.52,store,0,58.52
2536,984,2024-08-19 11:00:00,135,1,55.72,web,0,55.72
2537,456,2024-09-15 07:00:00,182,1,126.4,app,0,126.4
2538,447,2024-09-27 02:00:00,67,1,55.27,web,0,55.27
2539,11,2024-08-05 01:00:00,50,3,12.38,store,0,37.14
2540,189,2024-04-01 05:00:00,172,1,105.28,web,0,105.28
2541,673,2024-03-07 14:00:00,182,1,112.98,app,0,112.98
2542,896,2024-05-13 00:00:00,182,1,33.19,store,0,33.19
2543,401,2024-08-23 04:00:00,9,1,109.91,store,0,109.91
2544,969,2024-12-01 03:00:00,164,1,124.91,app,0,124.91
2545,248,2024-01-19 07:00:00,37,1,32.33,web,0,32.33
2546,874,2024-10-29 19:00:00,165,3,11.74,web,0,35.22
2547,123,2024-05-08 16:00:00,180,1,23.38,app,0,23.38
2548,744,2024-10-29 10:00:00,78,1,114.62,store,0,114.62
2549,292,2024-08-01 07:00:00,109,3,10.5,web,1,31.5
2550,715,2024-10-30 09:00:00,127,3,23.79,app,0,71.37
2551,721,2024-10-22 15:00:00,62,1,108.53,app,1,108.53
2552,992,2024-02-18 23:00:00,160,3,35.46,web,0,106.38
2553,572,2024-10-28 03:00:00,13,2,12.45,app,0,24.9
2554,625,2024-04-06 18:00:00,140,1,12.86,web,0,12.86
2555,347,2024-05-03 07:00:00,57,1,32.1,app,0,32.1
2556,912,2024-07-23 11:00:00,182,2,23.44,app,1,46.88
2557,696,2024-11-23 10:00:00,113,1,59.39,web,0,59.39
2558,506,2024-03-26 06:00:00,56,1,53.55,app,0,53.55
2559,857,2024-08-25 21:00:00,83,1,21.75,store,0,21.75
2560,992,2024-10-11 20:00:00,7,1,120.24,web,0,120.24
2561,138,2024-12-23 11:00:00,20,1,31.73,web,0,31.73
2562,232,2024-11-23 13:00:00,80,2,10.36,app,1,20.72
2563,395,2024-05-30 08:00:00,79,1,32.31,store,1,32.31
2564,815,2024-04-07 21:00:00,74,1,23.1,store,0,23.1
2565,764,2024-12-15 23:00:00,141,1,22.02,app,1,22.02
2566,890,2024-10-03 00:00:00,13,1,128.05,web,0,128.05
2567,149,2024-01-06 19:00:00,139,1,11.28,store,0,11.28
2568,207,2024-04-14 02:00:00,31,1,10.79,web,0,10.79
2569,87,2024-07-09 14:00:00,106,1,24.53,web,0,24.53
2570,19,2024-11-23 18:00:00,84,1,12.3,app,1,12.3
2571,416,2024-05-24 09:00:00,103,1,55.91,app,0,55.91
2572,913,2024-01-13 00:00:00,194,1,59.02,web,0,59.02
2573,213,2024-10-05 19:00:00,154,3,21.91,web,0,65.73
2574,996,2024-10-26 00:00:00,23,1,57.03,web,0,57.03
2575,988,2024-09-11 20:00:00,81,1,35.77,store,0,35.77
2576,592,2024-04-12 15:00:00,50,1,33.95,app,0,33.95
2577,551,2024-07-07 19:00:00,139,1,11.36,web,0,11.36
2578,915,2024-12-28 14:00:00,98,1,30.16,web,0,30.16
2579,281,2024-12-14 07:00:00,21,1,23.57,store,0,23.57
2580,633,2024-05-03 22:00:00,41,1,22.05,app,0,22.05
2581,216,2024-07-08 10:00:00,180,3,34.83,app,1,104.49
2582,250,2024-07-27 19:00:00,194,1,54.57,store,0,54.57
2583,861,2024-05-18 22:00:00,198,2,123.15,store,0,246.3
2584,316,2024-06-12 07:00:00,148,1,11.78,app,0,11.78
2585,103,2024-08-08 13:00:00,158,1,12.38,store,0,12.38
2586,190,2024-09-06 07:00:00,172,1,52.08,app,1,52.08
2587,149,2024-01-10 23:00:00,166,1,60.01,store,0,60.01
2588,413,2024-09-03 09:00:00,163,1,63.38,app,1,63.38
2589,908,2024-03-25 15:00:00,193,1,36.9,web,0,36.9
2590,244,2024-07-30 02:00:00,4,2,31.16,web,1,62.32
2591,450,2024-01-27 12:00:00,95,1,21.7,store,1,21.7
2592,124,2024-12-16 02:00:00,13,3,10.72,web,0,32.160000000000004
2593,720,2024-03-25 23:00:00,112,1,55.29,web,0,55.29
2594,357,2024-12-10 18:00:00,50,1,31.8,store,0,31.8
2595,621,2024-11-11 17:00:00,1,1,23.03,store,0,23.03
2596,497,2024-10-11 01:00:00,27,1,22.76,app,0,22.76
2597,443,2024-09-18 08:00:00,18,1,122.9,store,0,122.9
2598,988,2024-06-12 06:00:00,106,3,62.16,web,0,186.48
2599,495,2024-04-19 00:00:00,108,1,12.62,app,1,12.62
2600,706,2024-06-22 07:00:00,173,1,109.14,web,0,109.14
2601,472,2024-01-16 11:00:00,141,1,30.16,web,0,30.16
2602,760,2024-11-04 23:00:00,154,1,10.04,web,0,10.04
2603,150,2024-12-06 12:00:00,68,2,120.29,web,1,240.58
2604,77,2024-08-24 03:00:00,113,1,60.4,store,0,60.4
2605,248,2024-09-10 21:00:00,16,1,21.66,store,0,21.66
2606,806,2024-08-12 17:00:00,1,3,30.34,store,0,91.02
2607,464,2024-10-03 00:00:00,39,1,52.46,web,0,52.46
2608,671,2024-07-04 00:00:00,89,1,35.05,store,0,35.05
2609,364,2024-05-26 03:00:00,101,1,38.91,store,0,38.91
2610,291,2024-12-14 08:00:00,76,1,34.95,web,0,34.95
2611,868,2024-07-28 07:00:00,198,1,100.59,app,0,100.59
2612,853,2024-12-23 10:00:00,108,1,55.76,web,0,55.76
2613,667,2024-01-27 12:00:00,165,1,12.35,web,0,12.35
2614,662,2024-06-06 22:00:00,96,1,36.45,web,1,36.45
2615,162,2024-12-14 08:00:00,161,1,102.91,app,0,102.91
2616,179,2024-09-20 22:00:00,9,1,31.9,store,0,31.9
2617,379,2024-10-05 17:00:00,9,2,21.84,store,0,43.68
2618,199,2024-02-02 23:00:00,139,1,114.16,app,0,114.16
2619,904,2024-03-06 20:00:00,67,1,123.19,store,0,123.19
2620,611,2024-11-24 02:00:00,148,1,24.32,web,0,24.32
2621,430,2024-03-06 05:00:00,45,1,50.7,app,0,50.7
2622,254,2024-01-17 04:00:00,170,1,127.11,store,0,127.11
2623,199,2024-03-31 23:00:00,6,1,21.13,app,0,21.13
2624,921,2024-03-06 09:00:00,98,2,114.38,store,0,228.76
2625,523,2024-11-04 17:00:00,62,1,61.46,web,0,61.46
2626,891,2024-12-11 05:00:00,29,1,53.34,web,0,53.34
2627,655,2024-11-21 11:00:00,117,1,60.18,store,0,60.18
2628,504,2024-05-24 16:00:00,182,3,22.31,web,0,66.92999999999999
2629,600,2024-12-01 16:00:00,125,1,31.08,app,0,31.08
2630,171,2024-04-17 21:00:00,83,1,32.31,web,0,32.31
2631,794,2024-03-10 02:00:00,13,1,38.53,app,0,38.53
2632,897,2024-09-09 07:00:00,109,1,63.69,web,0,63.69
2633,398,2024-10-07 13:00:00,170,2,12.13,store,1,24.26
2634,425,2024-08-26 11:00:00,139,2,24.4,web,0,48.8
2635,244,2024-06-30 02:00:00,160,1,100.31,web,0,100.31
2636,375,2024-02-28 21:00:00,112,1,116.1,app,0,116.1
2637,129,2024-08-10 19:00:00,70,1,20.06,store,0,20.06
2638,81,2024-02-13 18:00:00,171,1,32.77,store,0,32.77
2639,130,2024-03-08 03:00:00,30,1,12.73,web,0,12.73
2640,230,2024-06-08 05:00:00,40,1,20.51,store,1,20.51
2641,147,2024-10-11 20:00:00,21,1,60.9,app,0,60.9
2642,843,2024-06-29 17:00:00,124,1,11.82,app,0,11.82
2643,598,2024-07-18 06:00:00,116,1,21.45,store,1,21.45
2644,23,2024-06-29 12:00:00,70,1,100.96,web,0,100.96
2645,680,2024-10-03 02:00:00,50,1,38.54,app,0,38.54
2646,532,2024-04-25 07:00:00,9,1,38.28,web,0,38.28
2647,73,2024-05-16 17:00:00,4,3,113.09,app,0,339.27
2648,505,2024-02-07 10:00:00,7,1,58.64,store,1,58.64
2649,378,2024-10-03 02:00:00,173,1,105.55,web,0,105.55
2650,46,2024-05-19 20:00:00,23,3,23.05,app,0,69.15
2651,951,2024-03-09 17:00:00,95,1,51.95,store,0,51.95
2652,612,2024-03-01 06:00:00,78,2,11.21,app,0,22.42
2653,525,2024-08-15 12:00:00,124,1,25.44,store,1,25.44
2654,109,2024-10-10 12:00:00,118,1,12.54,store,1,12.54
2655,281,2024-01-19 14:00:00,142,2,11.56,store,0,23.12
2656,470,2024-07-11 14:00:00,182,1,52.93,store,1,52.93
2657,456,2024-09-04 13:00:00,108,1,11.5,web,0,11.5
2658,113,2024-06-29 06:00:00,39,1,101.51,store,1,101.51
2659,3,2024-10-28 21:00:00,62,1,11.67,app,1,11.67
2660,107,2024-03-28 11:00:00,41,1,31.05,store,0,31.05
2661,900,2024-04-05 12:00:00,93,1,31.35,app,0,31.35
2662,109,2024-02-16 21:00:00,121,1,12.08,web,0,12.08
2663,361,2024-01-18 04:00:00,36,2,10.34,app,0,20.68
2664,760,2024-02-21 07:00:00,101,1,50.91,store,0,50.91
2665,144,2024-07-17 14:00:00,189,1,51.34,app,0,51.34
2666,701,2024-07-12 13:00:00,69,1,10.98,web,0,10.98
2667,663,2024-08-26 16:00:00,127,1,36.75,store,0,36.75
2668,285,2024-09-12 20:00:00,106,1,63.69,app,0,63.69
2669,239,2024-04-09 15:00:00,3,1,12.88,web,0,12.88
2670,8,2024-03-27 05:00:00,121,1,25.49,app,0,25.49
2671,430,2024-04-18 13:00:00,159,1,23.11,app,0,23.11
2672,842,2024-07-19 13:00:00,164,1,24.5,app,0,24.5
2673,3,2024-03-22 06:00:00,93,2,128.7,store,0,257.4
2674,574,2024-12-04 03:00:00,67,1,38.65,app,0,38.65
2675,130,2024-01-25 10:00:00,81,1,11.83,app,1,11.83
2676,19,2024-04-19 20:00:00,126,2,59.91,web,0,119.82
2677,499,2024-03-26 10:00:00,65,1,122.17,app,1,122.17
2678,119,2024-10-29 13:00:00,100,1,38.92,web,0,38.92
2679,663,2024-08-10 23:00:00,22,1,36.16,app,0,36.16
2680,127,2024-12-30 03:00:00,65,1,36.69,app,0,36.69
2681,982,2024-12-13 20:00:00,199,1,33.47,web,1,33.47
2682,287,2024-06-30 02:00:00,21,2,20.34,web,0,40.68
2683,403,2024-05-03 04:00:00,191,1,22.02,app,0,22.02
2684,333,2024-10-01 10:00:00,133,2,104.85,web,0,209.7
2685,505,2024-12-24 03:00:00,190,1,25.57,app,0,25.57
2686,976,2024-02-23 22:00:00,148,1,23.02,web,1,23.02
2687,597,2024-03-23 02:00:00,177,1,21.01,app,0,21.01
2688,129,2024-06-28 03:00:00,175,1,53.36,web,0,53.36
2689,470,2024-07-10 23:00:00,22,1,112.93,store,1,112.93
2690,901,2024-11-12 05:00:00,167,1,12.53,app,0,12.53
2691,933,2024-10-30 03:00:00,88,3,122.37,store,0,367.11
2692,447,2024-06-28 14:00:00,105,2,105.77,store,0,211.54
2693,682,2024-10-09 07:00:00,36,3,31.37,app,1,94.11
2694,568,2024-05-24 19:00:00,146,3,22.82,web,0,68.46000000000001
2695,125,2024-01-02 11:00:00,142,3,37.48,app,0,112.44
2696,56,2024-04-28 09:00:00,195,1,32.31,web,0,32.31
2697,908,2024-01-21 04:00:00,182,1,63.23,web,0,63.23
2698,446,2024-12-14 08:00:00,192,1,10.84,store,0,10.84
2699,119,2024-04-02 13:00:00,106,1,21.59,web,0,21.59
2700,700,2024-05-10 20:00:00,173,1,10.78,app,0,10.78
2701,266,2024-10-22 10:00:00,27,3,105.64,web,0,316.92
2702,61,2024-08-30 12:00:00,31,1,100.93,store,0,100.93
2703,810,2024-05-22 03:00:00,147,1,30.3,store,0,30.3
2704,455,2024-08-24 19:00:00,48,1,20.9,app,0,20.9
2705,600,2024-10-25 16:00:00,70,1,21.14,store,1,21.14
2706,495,2024-02-04 01:00:00,171,3,24.02,store,0,72.06
2707,558,2024-07-07 17:00:00,182,1,21.52,web,0,21.52
2708,22,2024-03-14 14:00:00,129,2,23.25,app,0,46.5
2709,540,2024-12-19 02:00:00,79,1,57.37,web,0,57.37
2710,729,2024-10-08 02:00:00,173,3,62.24,store,0,186.72
2711,502,2024-07-11 21:00:00,179,1,116.29,store,0,116.29
2712,263,2024-05-15 13:00:00,9,3,20.41,app,0,61.230000000000004
2713,13,2024-09-19 10:00:00,41,1,20.17,web,0,20.17
2714,184,2024-07-26 15:00:00,134,1,36.94,app,0,36.94
2715,563,2024-09-15 13:00:00,28,1,56.16,app,0,56.16
2716,243,2024-02-10 03:00:00,87,1,35.23,app,1,35.23
2717,200,2024-11-30 12:00:00,20,1,53.88,web,0,53.88
2718,984,2024-03-30 17:00:00,104,2,119.1,store,0,238.2
2719,254,2024-08-17 14:00:00,116,1,100.73,web,0,100.73
2720,929,2024-09-15 07:00:00,96,1,32.44,store,0,32.44
2721,248,2024-04-01 10:00:00,124,2,22.24,web,0,44.48
2722,111,2024-10-16 22:00:00,47,1,10.26,web,0,10.26
2723,29,2024-06-13 22:00:00,40,2,59.71,store,0,119.42
2724,241,2024-04-15 01:00:00,106,1,12.58,web,0,12.58
2725,295,2024-12-12 04:00:00,23,1,11.13,app,0,11.13
2726,878,2024-05-31 17:00:00,146,1,112.59,store,0,112.59
2727,117,2024-05-11 00:00:00,179,1,25.92,web,0,25.92
2728,213,2024-11-19 14:00:00,95,1,36.74,web,0,36.74
2729,516,2024-06-13 09:00:00,42,1,10.08,web,0,10.08
2730,755,2024-07-30 11:00:00,173,1,129.45,web,0,129.45
2731,406,2024-01-30 22:00:00,82,1,129.11,app,0,129.11
2732,564,2024-11-16 06:00:00,155,1,31.06,app,0,31.06
2733,949,2024-03-12 05:00:00,124,3,34.64,app,0,103.92
2734,743,2024-03-20 01:00:00,59,1,38.18,app,0,38.18
2735,714,2024-11-27 16:00:00,115,1,31.49,app,0,31.49
2736,126,2024-03-30 04:00:00,92,1,25.08,store,0,25.08
2737,363,2024-07-13 16:00:00,141,1,21.85,store,0,21.85
2738,592,2024-03-16 19:00:00,60,1,58.96,store,0,58.96
2739,366,2024-02-03 12:00:00,28,1,52.67,store,0,52.67
2740,427,2024-12-25 18:00:00,42,1,113.92,store,0,113.92
2741,824,2024-08-15 18:00:00,178,1,24.07,app,0,24.07
2742,457,2024-03-08 06:00:00,131,3,21.79,web,0,65.37
2743,244,2024-01-19 11:00:00,102,1,25.47,app,1,25.47
2744,59,2024-06-09 06:00:00,116,1,25.89,app,1,25.89
2745,957,2024-09-23 03:00:00,87,3,20.66,store,0,61.980000000000004
2746,240,2024-02-28 14:00:00,31,1,107.0,web,0,107.0
2747,337,2024-08-12 10:00:00,164,2,32.24,store,0,64.48
2748,305,2024-08-12 13:00:00,176,1,60.94,web,0,60.94
2749,572,2024-12-17 07:00:00,86,1,32.45,app,1,32.45
2750,117,2024-07-18 21:00:00,102,1,117.21,web,0,117.21
2751,773,2024-10-05 18:00:00,37,1,119.39,store,0,119.39
2752,171,2024-12-20 12:00:00,68,1,58.49,store,0,58.49
2753,126,2024-06-23 05:00:00,167,1,38.58,store,0,38.58
2754,655,2024-07-29 05:00:00,27,1,113.49,store,0,113.49
2755,425,2024-02-25 15:00:00,43,2,10.48,web,1,20.96
2756,266,2024-05-13 15:00:00,83,1,52.47,web,0,52.47
2757,866,2024-07-22 15:00:00,36,1,25.24,app,0,25.24
2758,663,2024-12-24 22:00:00,80,1,62.56,store,0,62.56
2759,305,2024-12-09 06:00:00,143,2,23.97,web,1,47.94
2760,535,2024-11-28 08:00:00,102,1,10.42,app,0,10.42
2761,521,2024-01-13 22:00:00,116,1,31.13,store,1,31.13
2762,879,2024-03-11 03:00:00,90,1,10.1,store,0,10.1
2763,368,2024-04-16 21:00:00,80,1,125.05,app,1,125.05
2764,565,2024-08-27 01:00:00,27,1,37.94,store,0,37.94
2765,712,2024-02-29 00:00:00,119,1,62.1,store,0,62.1
2766,559,2024-12-14 08:00:00,27,3,21.01,store,0,63.03
2767,397,2024-05-24 10:00:00,165,2,12.52,app,0,25.04
2768,903,2024-11-22 06:00:00,84,1,62.46,app,1,62.46
2769,334,2024-11-04 13:00:00,46,1,38.8,app,0,38.8
2770,133,2024-06-18 05:00:00,32,3,30.5,app,1,91.5
2771,244,2024-10-11 01:00:00,159,1,100.41,web,0,100.41
2772,333,2024-07-18 08:00:00,71,2,63.53,web,1,127.06
2773,901,2024-07-27 07:00:00,163,1,11.8,web,0,11.8
